siteMeasureID,siteID,instrumentID,sampleID,reporterID,dateTime,type,aggregation,aggregationDesc,value,unit,accessToPublic,accessToAllOrg,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails,notes
quebec_ouest_wwtp_wwptot_2020-12-02,quebec_ouest_wwtp,,,nielsnicolai,2020-12-02,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 6,3 heures"
quebec_ouest_wwtp_wwptot_2020-12-03,quebec_ouest_wwtp,,,nielsnicolai,2020-12-03,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 12,4 heures"
quebec_ouest_wwtp_wwptot_2020-12-04,quebec_ouest_wwtp,,,nielsnicolai,2020-12-04,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 10,2 heures"
quebec_ouest_wwtp_wwptot_2020-12-05,quebec_ouest_wwtp,,,nielsnicolai,2020-12-05,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 7,3 heures"
quebec_ouest_wwtp_wwptot_2020-12-06,quebec_ouest_wwtp,,,nielsnicolai,2020-12-06,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 1,6 heures"
quebec_ouest_wwtp_wwptot_2020-12-07,quebec_ouest_wwtp,,,nielsnicolai,2020-12-07,wwptot,,,3.2,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-08,quebec_ouest_wwtp,,,nielsnicolai,2020-12-08,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-09,quebec_ouest_wwtp,,,nielsnicolai,2020-12-09,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-10,quebec_ouest_wwtp,,,nielsnicolai,2020-12-10,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-11,quebec_ouest_wwtp,,,nielsnicolai,2020-12-11,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-12,quebec_ouest_wwtp,,,nielsnicolai,2020-12-12,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-13,quebec_ouest_wwtp,,,nielsnicolai,2020-12-13,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-14,quebec_ouest_wwtp,,,nielsnicolai,2020-12-14,wwptot,,,3.3,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-15,quebec_ouest_wwtp,,,nielsnicolai,2020-12-15,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-16,quebec_ouest_wwtp,,,nielsnicolai,2020-12-16,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-17,quebec_ouest_wwtp,,,nielsnicolai,2020-12-17,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_wwptot_2020-12-18,quebec_ouest_wwtp,,,nielsnicolai,2020-12-18,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-19,quebec_ouest_wwtp,,,nielsnicolai,2020-12-19,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-20,quebec_ouest_wwtp,,,nielsnicolai,2020-12-20,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-21,quebec_ouest_wwtp,,,nielsnicolai,2020-12-21,wwptot,,,3.3,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-22,quebec_ouest_wwtp,,,nielsnicolai,2020-12-22,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-23,quebec_ouest_wwtp,,,nielsnicolai,2020-12-23,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-24,quebec_ouest_wwtp,,,nielsnicolai,2020-12-24,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 6,5 heures"
quebec_ouest_wwtp_wwptot_2020-12-25,quebec_ouest_wwtp,,,nielsnicolai,2020-12-25,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 3,7 heures"
quebec_ouest_wwtp_wwptot_2020-12-26,quebec_ouest_wwtp,,,nielsnicolai,2020-12-26,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,5 heures"
quebec_ouest_wwtp_wwptot_2020-12-27,quebec_ouest_wwtp,,,nielsnicolai,2020-12-27,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 7,7 heures"
quebec_ouest_wwtp_wwptot_2020-12-28,quebec_ouest_wwtp,,,nielsnicolai,2020-12-28,wwptot,,,1.9,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,1 heures"
quebec_ouest_wwtp_wwptot_2020-12-29,quebec_ouest_wwtp,,,nielsnicolai,2020-12-29,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-30,quebec_ouest_wwtp,,,nielsnicolai,2020-12-30,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2020-12-31,quebec_ouest_wwtp,,,nielsnicolai,2020-12-31,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-01,quebec_ouest_wwtp,,,nielsnicolai,2021-01-01,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-02,quebec_ouest_wwtp,,,nielsnicolai,2021-01-02,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-03,quebec_ouest_wwtp,,,nielsnicolai,2021-01-03,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-04,quebec_ouest_wwtp,,,nielsnicolai,2021-01-04,wwptot,,,2.6,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-05,quebec_ouest_wwtp,,,nielsnicolai,2021-01-05,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-06,quebec_ouest_wwtp,,,nielsnicolai,2021-01-06,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-07,quebec_ouest_wwtp,,,nielsnicolai,2021-01-07,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-08,quebec_ouest_wwtp,,,nielsnicolai,2021-01-08,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-09,quebec_ouest_wwtp,,,nielsnicolai,2021-01-09,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-10,quebec_ouest_wwtp,,,nielsnicolai,2021-01-10,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-11,quebec_ouest_wwtp,,,nielsnicolai,2021-01-11,wwptot,,,3.9,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-12,quebec_ouest_wwtp,,,nielsnicolai,2021-01-12,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-13,quebec_ouest_wwtp,,,nielsnicolai,2021-01-13,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-14,quebec_ouest_wwtp,,,nielsnicolai,2021-01-14,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-15,quebec_ouest_wwtp,,,nielsnicolai,2021-01-15,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-16,quebec_ouest_wwtp,,,nielsnicolai,2021-01-16,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-17,quebec_ouest_wwtp,,,nielsnicolai,2021-01-17,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-18,quebec_ouest_wwtp,,,nielsnicolai,2021-01-18,wwptot,,,3.9,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-19,quebec_ouest_wwtp,,,nielsnicolai,2021-01-19,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-20,quebec_ouest_wwtp,,,nielsnicolai,2021-01-20,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-21,quebec_ouest_wwtp,,,nielsnicolai,2021-01-21,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-22,quebec_ouest_wwtp,,,nielsnicolai,2021-01-22,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-23,quebec_ouest_wwtp,,,nielsnicolai,2021-01-23,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-24,quebec_ouest_wwtp,,,nielsnicolai,2021-01-24,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-25,quebec_ouest_wwtp,,,nielsnicolai,2021-01-25,wwptot,,,4.3,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-26,quebec_ouest_wwtp,,,nielsnicolai,2021-01-26,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-27,quebec_ouest_wwtp,,,nielsnicolai,2021-01-27,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-01-28,quebec_ouest_wwtp,,,nielsnicolai,2021-01-28,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-29,quebec_ouest_wwtp,,,nielsnicolai,2021-01-29,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-30,quebec_ouest_wwtp,,,nielsnicolai,2021-01-30,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-01-31,quebec_ouest_wwtp,,,nielsnicolai,2021-01-31,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-02-01,quebec_ouest_wwtp,,,nielsnicolai,2021-02-01,wwptot,,,4.2,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-02-02,quebec_ouest_wwtp,,,nielsnicolai,2021-02-02,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-03,quebec_ouest_wwtp,,,nielsnicolai,2021-02-03,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-04,quebec_ouest_wwtp,,,nielsnicolai,2021-02-04,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-05,quebec_ouest_wwtp,,,nielsnicolai,2021-02-05,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-06,quebec_ouest_wwtp,,,nielsnicolai,2021-02-06,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-07,quebec_ouest_wwtp,,,nielsnicolai,2021-02-07,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-08,quebec_ouest_wwtp,,,nielsnicolai,2021-02-08,wwptot,,,4.5,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwptot_2021-02-09,quebec_ouest_wwtp,,,nielsnicolai,2021-02-09,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwptot_2021-02-10,quebec_ouest_wwtp,,,nielsnicolai,2021-02-10,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwptot_2021-02-11,quebec_ouest_wwtp,,,nielsnicolai,2021-02-11,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwptot_2021-02-12,quebec_ouest_wwtp,,,nielsnicolai,2021-02-12,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-13,quebec_ouest_wwtp,,,nielsnicolai,2021-02-13,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-14,quebec_ouest_wwtp,,,nielsnicolai,2021-02-14,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-15,quebec_ouest_wwtp,,,nielsnicolai,2021-02-15,wwptot,,,4.3,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-16,quebec_ouest_wwtp,,,nielsnicolai,2021-02-16,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-17,quebec_ouest_wwtp,,,nielsnicolai,2021-02-17,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-18,quebec_ouest_wwtp,,,nielsnicolai,2021-02-18,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur 5 fermés pour entretien
quebec_ouest_wwtp_wwptot_2021-02-19,quebec_ouest_wwtp,,,nielsnicolai,2021-02-19,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur 5 fermés pour entretien
quebec_ouest_wwtp_wwptot_2021-02-20,quebec_ouest_wwtp,,,nielsnicolai,2021-02-20,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-21,quebec_ouest_wwtp,,,nielsnicolai,2021-02-21,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-22,quebec_ouest_wwtp,,,nielsnicolai,2021-02-22,wwptot,,,4.0,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-23,quebec_ouest_wwtp,,,nielsnicolai,2021-02-23,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-02-24,quebec_ouest_wwtp,,,nielsnicolai,2021-02-24,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-02-25,quebec_ouest_wwtp,,,nielsnicolai,2021-02-25,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-02-26,quebec_ouest_wwtp,,,nielsnicolai,2021-02-26,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-02-27,quebec_ouest_wwtp,,,nielsnicolai,2021-02-27,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-02-28,quebec_ouest_wwtp,,,nielsnicolai,2021-02-28,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-01,quebec_ouest_wwtp,,,nielsnicolai,2021-03-01,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 12,4 heures"
quebec_ouest_wwtp_wwptot_2021-03-02,quebec_ouest_wwtp,,,nielsnicolai,2021-03-02,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 2,9 heures"
quebec_ouest_wwtp_wwptot_2021-03-03,quebec_ouest_wwtp,,,nielsnicolai,2021-03-03,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-04,quebec_ouest_wwtp,,,nielsnicolai,2021-03-04,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-05,quebec_ouest_wwtp,,,nielsnicolai,2021-03-05,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-06,quebec_ouest_wwtp,,,nielsnicolai,2021-03-06,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-07,quebec_ouest_wwtp,,,nielsnicolai,2021-03-07,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-08,quebec_ouest_wwtp,,,nielsnicolai,2021-03-08,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-09,quebec_ouest_wwtp,,,nielsnicolai,2021-03-09,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-10,quebec_ouest_wwtp,,,nielsnicolai,2021-03-10,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-11,quebec_ouest_wwtp,,,nielsnicolai,2021-03-11,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-12,quebec_ouest_wwtp,,,nielsnicolai,2021-03-12,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 17,3 heures"
quebec_ouest_wwtp_wwptot_2021-03-13,quebec_ouest_wwtp,,,nielsnicolai,2021-03-13,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-14,quebec_ouest_wwtp,,,nielsnicolai,2021-03-14,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwptot_2021-03-15,quebec_ouest_wwtp,,,nielsnicolai,2021-03-15,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-03-16,quebec_ouest_wwtp,,,nielsnicolai,2021-03-16,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwptot_2021-03-17,quebec_ouest_wwtp,,,nielsnicolai,2021-03-17,wwptot,,,na,mg/l,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwnh4n_2020-06-21,quebec_ouest_wwtp,,,nielsnicolai,2020-06-21,wwnh4n,,,16.2,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-22,quebec_ouest_wwtp,,,nielsnicolai,2020-06-22,wwnh4n,,,14.8,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-23,quebec_ouest_wwtp,,,nielsnicolai,2020-06-23,wwnh4n,,,14.4,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-24,quebec_ouest_wwtp,,,nielsnicolai,2020-06-24,wwnh4n,,,9.2,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-25,quebec_ouest_wwtp,,,nielsnicolai,2020-06-25,wwnh4n,,,13.1,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-26,quebec_ouest_wwtp,,,nielsnicolai,2020-06-26,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-27,quebec_ouest_wwtp,,,nielsnicolai,2020-06-27,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-28,quebec_ouest_wwtp,,,nielsnicolai,2020-06-28,wwnh4n,,,15.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-29,quebec_ouest_wwtp,,,nielsnicolai,2020-06-29,wwnh4n,,,13.6,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-06-30,quebec_ouest_wwtp,,,nielsnicolai,2020-06-30,wwnh4n,,,14.2,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-01,quebec_ouest_wwtp,,,nielsnicolai,2020-07-01,wwnh4n,,,13.4,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-02,quebec_ouest_wwtp,,,nielsnicolai,2020-07-02,wwnh4n,,,14.7,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-03,quebec_ouest_wwtp,,,nielsnicolai,2020-07-03,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-04,quebec_ouest_wwtp,,,nielsnicolai,2020-07-04,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-05,quebec_ouest_wwtp,,,nielsnicolai,2020-07-05,wwnh4n,,,14.8,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-06,quebec_ouest_wwtp,,,nielsnicolai,2020-07-06,wwnh4n,,,14.7,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-07,quebec_ouest_wwtp,,,nielsnicolai,2020-07-07,wwnh4n,,,14.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-08,quebec_ouest_wwtp,,,nielsnicolai,2020-07-08,wwnh4n,,,8.8,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-09,quebec_ouest_wwtp,,,nielsnicolai,2020-07-09,wwnh4n,,,12.8,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-10,quebec_ouest_wwtp,,,nielsnicolai,2020-07-10,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-11,quebec_ouest_wwtp,,,nielsnicolai,2020-07-11,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-12,quebec_ouest_wwtp,,,nielsnicolai,2020-07-12,wwnh4n,,,7.4,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-13,quebec_ouest_wwtp,,,nielsnicolai,2020-07-13,wwnh4n,,,11.2,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-14,quebec_ouest_wwtp,,,nielsnicolai,2020-07-14,wwnh4n,,,12.1,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-15,quebec_ouest_wwtp,,,nielsnicolai,2020-07-15,wwnh4n,,,12.5,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-16,quebec_ouest_wwtp,,,nielsnicolai,2020-07-16,wwnh4n,,,13.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-17,quebec_ouest_wwtp,,,nielsnicolai,2020-07-17,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-18,quebec_ouest_wwtp,,,nielsnicolai,2020-07-18,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-19,quebec_ouest_wwtp,,,nielsnicolai,2020-07-19,wwnh4n,,,9.7,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-20,quebec_ouest_wwtp,,,nielsnicolai,2020-07-20,wwnh4n,,,9.5,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-21,quebec_ouest_wwtp,,,nielsnicolai,2020-07-21,wwnh4n,,,10.7,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-22,quebec_ouest_wwtp,,,nielsnicolai,2020-07-22,wwnh4n,,,11.1,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-23,quebec_ouest_wwtp,,,nielsnicolai,2020-07-23,wwnh4n,,,10.2,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-24,quebec_ouest_wwtp,,,nielsnicolai,2020-07-24,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-25,quebec_ouest_wwtp,,,nielsnicolai,2020-07-25,wwnh4n,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-26,quebec_ouest_wwtp,,,nielsnicolai,2020-07-26,wwnh4n,,,7.9,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-27,quebec_ouest_wwtp,,,nielsnicolai,2020-07-27,wwnh4n,,,9.3,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-28,quebec_ouest_wwtp,,,nielsnicolai,2020-07-28,wwnh4n,,,9.1,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-29,quebec_ouest_wwtp,,,nielsnicolai,2020-07-29,wwnh4n,,,8.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwnh4n_2020-07-30,quebec_ouest_wwtp,,,nielsnicolai,2020-07-30,wwnh4n,,,8.4,mg/l,True,yes,True,True,True,True,True,normales
